Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0115","Barley","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0115","Barley","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.03","Cake of  soya beans","2018","2018","t","788199.14","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.03","Cake of  soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.03","Cake of  soya beans","2019","2019","t","391828.61","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.03","Cake of  soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.03","Cake of  soya beans","2020","2020","t","701667.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.03","Cake of  soya beans","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.03","Cake of  soya beans","2021","2021","t","349474.88","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.03","Cake of  soya beans","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.03","Cake of  soya beans","2022","2022","t","521945.28","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.03","Cake of  soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.08","Cake of rapeseed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.08","Cake of rapeseed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.08","Cake of rapeseed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.08","Cake of rapeseed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.08","Cake of rapeseed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.07","Cake of sunflower seed","2018","2018","t","11982.24","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.07","Cake of sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.07","Cake of sunflower seed","2019","2019","t","19500.93","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.07","Cake of sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.07","Cake of sunflower seed","2020","2020","t","-4385","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.07","Cake of sunflower seed","2021","2021","t","13242.21","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.07","Cake of sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","21910.07","Cake of sunflower seed","2022","2022","t","46975.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","21910.07","Cake of sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0112","Maize (corn)","2018","2018","t","858379.56","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0112","Maize (corn)","2018","2018","t","125354.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0112","Maize (corn)","2018","2018","t","9362","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0112","Maize (corn)","2018","2018","t","268673.61","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0112","Maize (corn)","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0112","Maize (corn)","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0112","Maize (corn)","2018","2018","t","97337","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0112","Maize (corn)","2019","2019","t","686624.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0112","Maize (corn)","2019","2019","t","76010.17","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0112","Maize (corn)","2019","2019","t","10570.41","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0112","Maize (corn)","2019","2019","t","284320","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0112","Maize (corn)","2019","2019","t","-2","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0112","Maize (corn)","2019","2019","t","96962.07","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0112","Maize (corn)","2020","2020","t","627363.18","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0112","Maize (corn)","2020","2020","t","76450.23","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0112","Maize (corn)","2020","2020","t","10139.63","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0112","Maize (corn)","2020","2020","t","233471","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0112","Maize (corn)","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0112","Maize (corn)","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0112","Maize (corn)","2020","2020","t","99061.28","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0112","Maize (corn)","2021","2021","t","647544.5","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0112","Maize (corn)","2021","2021","t","77021.61","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0112","Maize (corn)","2021","2021","t","13360.03","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0112","Maize (corn)","2021","2021","t","367400","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0112","Maize (corn)","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0112","Maize (corn)","2021","2021","t","-7","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0112","Maize (corn)","2021","2021","t","22360.51","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0112","Maize (corn)","2022","2022","t","644605.48","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0112","Maize (corn)","2022","2022","t","64137.16","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0112","Maize (corn)","2022","2022","t","11125.12","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0112","Maize (corn)","2022","2022","t","340600","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0112","Maize (corn)","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0112","Maize (corn)","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0112","Maize (corn)","2022","2022","t","22954.14","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01443","Rape or colza seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2018","2018","t","2.44","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01443","Rape or colza seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01443","Rape or colza seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2020","2020","t","0.82","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01443","Rape or colza seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2021","2021","t","1.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01443","Rape or colza seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0114","Sorghum","2018","2018","t","942463.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0114","Sorghum","2018","2018","t","24848.21","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0114","Sorghum","2018","2018","t","9157.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0114","Sorghum","2018","2018","t","26334.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0114","Sorghum","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0114","Sorghum","2019","2019","t","881820.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0114","Sorghum","2019","2019","t","25386.37","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0114","Sorghum","2019","2019","t","9493.95","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0114","Sorghum","2019","2019","t","23237.48","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0114","Sorghum","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0114","Sorghum","2020","2020","t","948240.55","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0114","Sorghum","2020","2020","t","28155.16","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0114","Sorghum","2020","2020","t","10196.01","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0114","Sorghum","2020","2020","t","23089.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0114","Sorghum","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0114","Sorghum","2021","2021","t","1371938.42","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0114","Sorghum","2021","2021","t","31704","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0114","Sorghum","2021","2021","t","17493.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0114","Sorghum","2021","2021","t","35536.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0114","Sorghum","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0114","Sorghum","2022","2022","t","599847.23","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0114","Sorghum","2022","2022","t","31858.7","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0114","Sorghum","2022","2022","t","6450.46","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0114","Sorghum","2022","2022","t","16176.64","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0114","Sorghum","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0141","Soya beans","2018","2018","t","23068.9","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0141","Soya beans","2018","2018","t","78038.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0141","Soya beans","2018","2018","t","59000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0141","Soya beans","2018","2018","t","2782458.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0141","Soya beans","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0141","Soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0141","Soya beans","2019","2019","t","13992.45","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0141","Soya beans","2019","2019","t","154801.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0141","Soya beans","2019","2019","t","44859.87","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0141","Soya beans","2019","2019","t","2742132.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0141","Soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0141","Soya beans","2019","2019","t","6435.38","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0141","Soya beans","2020","2020","t","14656.53","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0141","Soya beans","2020","2020","t","206156.68","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0141","Soya beans","2020","2020","t","43957.13","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0141","Soya beans","2020","2020","t","2912954.21","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0141","Soya beans","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0141","Soya beans","2020","2020","t","-130096","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0141","Soya beans","2020","2020","t","6566.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0141","Soya beans","2021","2021","t","11912.52","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0141","Soya beans","2021","2021","t","141327.64","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0141","Soya beans","2021","2021","t","44699.87","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0141","Soya beans","2021","2021","t","3287621.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0141","Soya beans","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0141","Soya beans","2021","2021","t","-8782","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0141","Soya beans","2021","2021","t","6665.12","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5520","Feed","0141","Soya beans","2022","2022","t","12109.67","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","0141","Soya beans","2022","2022","t","190521.74","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","0141","Soya beans","2022","2022","t","42310.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","0141","Soya beans","2022","2022","t","2222318.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5165","Other uses (non-food)","0141","Soya beans","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","0141","Soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5141","Food supply quantity (tonnes)","0141","Soya beans","2022","2022","t","6807.46","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","01445","Sunflower seed","2018","2018","t","3256.48","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","01445","Sunflower seed","2018","2018","t","2100","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","01445","Sunflower seed","2018","2018","t","116680.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01445","Sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","01445","Sunflower seed","2019","2019","t","3765.52","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","01445","Sunflower seed","2019","2019","t","3817.17","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","01445","Sunflower seed","2019","2019","t","173583.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01445","Sunflower seed","2019","2019","t","-31381","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","01445","Sunflower seed","2020","2020","t","4504.65","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","01445","Sunflower seed","2020","2020","t","4447.21","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","01445","Sunflower seed","2020","2020","t","157600.32","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01445","Sunflower seed","2020","2020","t","-3","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","01445","Sunflower seed","2021","2021","t","4691.53","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","01445","Sunflower seed","2021","2021","t","5128.24","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","01445","Sunflower seed","2021","2021","t","194933.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01445","Sunflower seed","2021","2021","t","-10281","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5525","Seed","01445","Sunflower seed","2022","2022","t","5322.47","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5016","Loss","01445","Sunflower seed","2022","2022","t","5691.78","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5023","Processed","01445","Sunflower seed","2022","2022","t","198458.15","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","068","Bolivia (Plurinational State of)","5166","Residuals","01445","Sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0115","Barley","2018","2018","t","85881.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0115","Barley","2018","2018","t","4668.81","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0115","Barley","2018","2018","t","3598.67","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0115","Barley","2018","2018","t","22673.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0115","Barley","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0115","Barley","2019","2019","t","75245.68","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0115","Barley","2019","2019","t","2098.48","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0115","Barley","2019","2019","t","3270.47","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0115","Barley","2019","2019","t","19414.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0115","Barley","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0115","Barley","2020","2020","t","81647.13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0115","Barley","2020","2020","t","2200.44","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0115","Barley","2020","2020","t","3473.11","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0115","Barley","2020","2020","t","21029.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0115","Barley","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0115","Barley","2021","2021","t","85331.65","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0115","Barley","2021","2021","t","2201.23","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0115","Barley","2021","2021","t","3488.28","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0115","Barley","2021","2021","t","21115.41","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0115","Barley","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0115","Barley","2022","2022","t","78252.94","E","Estimated value",""
